wave,AB mag
3216.511109040812,nan
3218.4479095998854,nan
3220.3845582979943,nan
3222.321303994481,nan
3224.257986880905,25.574174215484156
3226.194669270395,25.453499354565274
3228.1313368777737,25.932123811763482
3230.0679667979207,24.798490123106383
3232.004569428029,25.150358885986655
3233.9412427470975,25.35271418787537
3235.877768425396,25.32384754166224
3237.81435958823,25.688174886572277
3239.750908662106,26.626573628591295
3241.6874392337536,25.17561007214892
3243.6239761093225,24.644602920672945
3245.5604697594486,24.849688105404375
3247.496928801391,25.018384717867924
3249.433346789491,24.24654628970753
3251.3698978084026,24.283487369250146
3253.306300511431,23.81646868222102
3255.2426170594745,23.998140486416766
3257.179127311052,24.221402989492326
3259.11536313479,23.833491340307113
3261.051833570228,23.749417157262066
3262.98814735891,23.9011005963713
3264.924442310318,23.53494969843411
3266.8608020706874,23.74557126376856
3268.7971811101806,23.57428130266127
3270.7331903619342,23.470432372034416
3272.6699752134714,23.59134797867234
3274.6056015782715,23.305991620964768
3276.5421807895627,23.245597575301595
3278.4782952140336,23.28505401994584
3280.414278861881,23.21143686303575
3282.3507702647603,23.23545070943296
3284.286732663095,23.15149705219836
3286.2229207044306,23.08090573901105
3288.1589854642016,22.961300091793767
3290.0951612984945,23.066797481902334
3292.0312556621598,23.01288490739541
3293.967271731095,22.99314983085872
3295.9034656637673,22.901767156705
3297.8392946988615,22.85831160149359
3299.7754881052006,22.81992221316697
3301.711311837085,22.83407723360076
3303.6475837184785,22.734685992615873
3305.5832669229176,22.81960673081624
3307.519300442754,22.741437693814795
3309.4556894337557,22.84097289877581
3311.3906016381825,22.80142611542896
3313.327747958723,22.775714036980055
3315.2627870300535,22.805443636692267
3317.199114648907,22.88227639526412
3319.1345191374885,22.900150297521854
3321.070861243142,22.987472543173105
3323.0064756832753,23.0692220832077
3324.9419255511148,22.959869796026247
3326.878510879977,23.05300728018161
3328.813440877419,23.07577405951401
3330.7500214849706,23.104548751430706
3332.6851517171312,23.10538561177315
3334.618446597959,23.249090290608684
3336.5564273536074,23.295201843825957
3338.492593438079,23.401042208372466
3340.42872503539,23.430127661314238
3342.364174910901,23.41944902888401
3344.2996401261576,23.556813889064863
3346.2352874467515,23.633187796623012
3348.170714952104,23.49185973454663
3350.1069983616317,23.49214772260276
3352.0419537543175,23.434229213769463
3353.977616854379,23.319923965992338
3355.9136461871085,23.221683950671597
3357.848160486176,23.138362231931005
3359.7846757284497,22.991695087858893
3361.7198105323123,22.914203540960123
3363.6554674964514,22.94317848289429
3365.5909028916412,22.77199848362168
3367.5264454635726,22.809796282823648
3369.461778095686,22.75040713449983
3371.397521919976,22.687263508825644
3373.332591772579,22.6282010899965
3375.2683536213035,22.750739449269595
3377.203557222793,22.617934424940536
3379.1390615250366,22.68490944315726
3381.074398170207,22.662018369857016
3383.009830617246,22.707389556891762
3384.9450020473737,22.705844828623974
3386.88088257555,22.87325886291685
3388.815390170195,22.80859069472759
3390.7513800128877,22.959116000163554
3392.686335722454,22.94715344742074
3394.6218401655697,23.109072315148047
3396.55690406138,23.168695608505722
3398.4923663255336,23.09780928442583
3400.427308201536,23.244892843578832
3402.3630915112512,23.20000868626922
3404.2974013383196,23.130826468059233
3406.233356162209,23.28532843128483
3408.168451868537,23.216913850960673
3410.103213802973,23.08606020267755
3412.0389857418595,23.16027011806684
3413.9737224139803,23.249390293299463
3415.9086706788366,23.2185678455376
3417.845158515956,23.167483688646065
3419.77861246772,23.102739972763764
3421.7147503683345,23.157719231459616
3423.6488272135616,23.07908287536268
3425.585565219501,23.06111676925034
3427.518664792891,23.05326970635752
3429.4548888294908,22.978096103060018
3431.390044474215,23.021836858086623
3433.323593487331,22.9998420482955
3435.2604763117715,22.93504826568266
3437.1941977649353,22.9243332264272
3439.129746480646,22.99263092439677
3441.064504865821,22.92401163553057
3442.9996250720365,22.879809168967704
3444.93454713844,22.979962995572798
3446.8689278091124,22.895233820908707
3448.8051476991095,22.896130818515182
3450.73868674108,22.9316957492589
3452.674278376379,22.866696287857273
3454.6095438092084,22.92629354059479
3456.5428743423413,22.884148412647654
3458.4795362303043,22.87876544438972
3460.4133799228307,22.91514970670152
3462.348142788623,22.89352496742155
3464.2836231068995,22.926999309355047
3466.2177417768953,22.749318650679918
3468.1528576222645,22.85035887747666
3470.087974330555,22.759234346238067
3472.021837690315,22.721202214884435
3473.9575100736506,22.73206642585172
3475.8917537544944,22.685855226740365
3477.826571901221,22.75258731637134
3479.761406146359,22.73905404207256
3481.6960140747187,22.6590500796679
3483.6308440195057,22.714135281812922
3485.565173205449,22.80453435797775
3487.5005826462216,22.665378676819564
3489.43449414624,22.77373361575804
3491.369611297805,22.68131961497958
3493.3036946435877,22.80534810785897
3495.2392426808346,22.787181696927043
3497.172962143008,22.80559842418817
3499.1081635785304,22.80665841248078
3501.042221954613,22.849152806385057
3502.977639841528,22.982112570860046
3504.9113999164133,22.934661490203688
3506.8461917280656,23.139538124892503
3508.781241221416,22.98190540194097
3510.714842981722,23.119631031275127
3512.6505216532505,23.156618138359413
3514.584239389843,23.12481360060699
3516.5188258274798,23.111808228693782
3518.4535928305586,23.10028044109969
3520.3877284163946,23.20741545051873
3522.322506330332,23.16275223255733
3524.2565944386265,23.073003208422172
3526.191741454413,23.10030418619352
3528.125395721385,23.041030783901967
3530.0606817568973,22.960690284303887
3531.9935050191493,22.98168405260204
3533.9301449133836,22.820893638419214
3535.862617383411,22.81562919291934
3537.797848553363,22.68318500313776
3539.7324186943765,22.66206915446252
3541.666196563935,22.610493604840762
3543.6011235276515,22.588982410278483
3545.535125330736,22.52948728759406
3547.469722584912,22.560228094241303
3549.4037851745115,22.45514517129545
3551.3382736393373,22.552799546031544
3553.272982596265,22.500916961712015
3555.2058804380295,22.450133528829262
3557.14220644831,22.528078047367465
3559.0746140013107,22.514708581973814
3561.010190369231,22.56267754363885
3562.943273307449,22.650218473047737
3564.8789558066155,22.719459619144665
3566.811843042993,22.757412712963024
3568.746940512756,22.846174472092265
3570.6805379740817,22.879220455277483
3572.615525218028,22.99965472410492
3574.549050040113,23.04468984438565
3576.483785443183,23.140847065601612
3578.4174177428595,23.157966532009546
3580.3521216120835,23.237638154290998
3582.2858373851673,23.17775620450633
3584.2201522890723,23.278780859291352
3586.154751980828,23.23144703236033
3588.0882388085433,23.35481209468177
3590.022797825113,23.412676949054877
3591.9563751672936,23.385706048092935
3593.8916151106937,23.41242264694403
3595.824241643132,23.478832458599875
3597.759279277402,23.389478022387827
3599.6931310324853,23.307332956062375
3601.626890405484,23.366662202812655
3603.561590089439,23.374500983652545
3605.495056004806,23.2053242676375
3607.4295960356244,23.22191466165537
3609.3629505913855,23.153714165963827
3611.297681601223,23.175545490436768
3613.231335756883,23.056397546416342
3615.1650351844387,23.082666503407303
3617.099993052196,22.97044684740218
3619.032734972327,23.03862195683893
3620.967786669477,22.982322221349627
3622.9009874086664,22.85237681706125
3624.8358299023,22.925032099486806
3626.7688540187955,22.807084414034385
3628.703453129068,22.778705596616554
3630.6371165367727,22.795006943983616
3632.5712918957593,22.782512410010547
3634.504893918757,22.708724472313286
3636.43893685236,22.69310515196448
3638.3731762982866,22.803208189535205
3640.3060829769543,22.692499875575272
3642.241098962768,22.762597457181336
3644.174376677565,22.70833686272494
3646.1082988516223,22.677002888993634
3648.0425824552385,22.716499519232293
3649.9759352101887,22.738308397650876
3651.910009182012,22.764635804610414
3653.84453935132,22.740278186575843
3655.776530915186,22.783644049748297
3657.712531269338,22.811747260694695
3659.6447211346494,22.836654107981836
3661.5797304344946,22.854996171582705
3663.5122154605983,22.881457108415766
3665.4474851377795,22.950223202851184
3667.380321319423,22.936001097316655
3669.3039668789643,22.98126092243168
3671.2480704161935,23.056218054323033
3673.1821085437246,23.016875977531875
3675.1153644107785,23.058612954878747
3677.051223223127,23.12564590713054
3678.981492816233,23.062553997630324
3680.9182175167707,23.10114073126517
3682.8504166464254,23.220246268241006
3684.783508098496,23.13381057408153
3686.7196103249803,23.104357708486454
3688.650641552953,23.066777252559014
3690.5859536362645,23.147469925079825
3692.5195598689716,22.98632081174859
3694.4524694515067,23.008145196412265
3696.387008974324,22.989909147343546
3698.320364969269,22.955421959251645
3700.253544987659,22.974426406005982
3702.188520205982,22.902845750860116
3704.1207531732084,22.918918140088827
3706.0552771708312,22.91402422814938
3707.988580636232,22.888547719681178
3709.9223578953342,22.889177558761098
3711.8559860101946,22.83892899309057
3713.789331119374,22.894231759362192
3715.7240527716003,22.88840133578622
3717.6556957108987,22.80906928537207
3719.59136927951,22.89394219369229
3721.523670760152,22.795274241864142
3723.458163259784,22.83024022888636
3725.3904861677765,22.77607708732811
3727.3252676027664,22.763287421378813
3729.258224138206,22.740255510480644
3731.191956243085,22.705827883085142
3733.1255842126584,22.645881653993094
3735.059091989515,22.68443592253471
3736.992603860745,22.637268921452126
3738.9263932794906,22.709282870957615
3740.8595127714493,22.644057292540232
3742.793489458261,22.658596694758096
3744.7267107805797,22.599409185432457
3746.660599434292,22.611991699840495
3748.593548772892,22.691110578438376
3750.5275989717074,22.69061674004879
3752.461053436561,22.693210691607355
3754.393903420847,22.808310072755056
3756.3286996440434,22.790571031825472
3758.260920449732,22.834624140613037
3760.1949593605764,22.857192615797054
3762.128605368957,22.88097069407879
3764.061579274449,22.886732738817223
3765.9956109031195,22.955559732769835
3767.928809279874,22.87249880591174
3769.8620987651175,22.93849130929606
3771.796069901883,22.903265319959182
3773.7289075511558,22.938281702189578
3775.6629755543695,22.91695704968547
3777.595175974287,22.945227926388633
3779.5306028740906,22.88632454194228
3781.462254132835,22.906652902784522
3783.396569240062,22.911063562543298
3785.329777683624,22.874318763530844
3787.263313130197,22.909788017021746
3789.1966015747935,22.89891521001099
3791.1302544237437,22.891061181961753
3793.0630429785638,22.914953675358326
3794.997511797879,22.905331392364324
3796.929986151493,22.96729163925047
3798.8636816436647,22.912271220978305
3800.7973102595843,22.90563992993888
3802.730149695761,22.893636945957034
3804.6640792416933,22.91556579939587
3806.596633032178,22.85336326325106
3808.5317517305616,22.895505077437697
3810.4625209823635,22.835869367041163
3812.3981383769997,22.84590809458313
3814.3295402124413,22.80738746528575
3816.265605043371,22.783453033063957
3818.1952488750007,22.771860267904422
3820.1318794038843,22.738973941023424
3822.063828119556,22.70137465328542
3823.9972959985103,22.66352681666894
3825.930861547023,22.67834114374542
3827.863913907231,22.659943577329805
3829.7967451887503,22.61663150154846
3831.7293336690627,22.673081330864328
3833.6662197787796,22.6680245139517
3835.5966962386924,22.650590203169095
3837.530261421042,22.63273245185976
3839.465025592097,22.695369882666235
3841.3961151234503,22.62968765964282
3843.331381137155,22.701957972482326
3845.2636094371273,22.681677683617046
3847.197331871769,22.73570509003695
3849.130338874041,22.74077327486608
3851.0637591096597,22.82494585293002
3852.997216914594,22.811332579662384
3854.9299000179394,22.814948000437475
3856.863980163018,22.827570430149116
3858.7965735811117,22.897944098337796
3860.73035097527,22.86398505952929
3862.6630178932523,22.93519289163209
3864.5972651166207,22.923136881186203
3866.529545617684,22.946378590857243
3868.4635092592443,22.995701326073906
3870.3958685168845,22.996522070999994
3872.330308544678,23.029211959714665
3874.262595521494,23.083074972338927
3876.196555817074,23.073612497971958
3878.1288342173034,23.04011564552939
3880.0631056592592,23.131166799209673
3881.9958582209783,23.079655358693508
3883.928379319021,23.141762576187567
3885.863889691076,23.09459585299377
3887.794070727204,23.065472527288982
3889.7294515026833,23.07375077034991
3891.6627566654397,22.994408407264295
3893.5932987323067,22.965887888449323
3895.5299362424603,23.0094912068328
3897.461257883933,22.964664070857417
3899.3944092723887,22.861503025003678
3901.3298746856776,22.83753276383593
3903.2601661123877,22.7798599912036
3905.1951367398956,22.706510843748525
3907.127920847995,22.700772134820134
3909.0607101447185,22.748998235428722
3910.9945031390453,22.723985665469733
3912.927378317664,22.66599924989584
3914.860252344513,22.763020310572678
3916.7946802076417,22.826380539969882
3918.7262848392816,22.696549530006358
3920.6607482445315,22.86677567817909
3922.592722499495,22.73909981071005
3924.527516090259,22.845866347405256
3926.4589142678255,22.82277519141612
3928.3932146563384,22.882318355709536
3930.3269761649785,22.934431438999475
3932.2576680420902,22.906469316127463
3934.193783854743,22.835769640510186
3936.1252638216356,22.94853086239049
3938.0583640962673,22.89507323518921
3939.9934133206907,22.913543706462768
3941.9239234097304,22.89398293720435
3943.858903822953,22.85374778903273
3945.7914356895767,22.856113234989955
3947.724970165517,22.835192653854598
3949.6577901288797,22.83585811365038
3951.5910488243508,22.871833444485127
3953.524872877078,22.83916987526097
3955.456414174228,22.87793289914334
3957.3917163494784,22.971779617125797
3959.3235842343984,22.892197211537457
3961.2562468757633,22.96737698456635
3963.191522152386,22.985909858024563
3965.122011550165,22.981483231174302
3967.0570431915776,22.954169229667507
3968.9892319824876,23.00042235282509
3970.923183009926,23.009453134322236
3972.8556377958757,22.947191884128067
3974.7875858912407,22.9748205530175
3976.7215661243235,22.94658139930491
3978.6542909640693,22.949049727782857
3980.589747573072,22.866530488993526
3982.5210626665425,22.830631518340034
3984.4553881604334,22.877266105038153
3986.387244865946,22.84894230062104
3988.32186245108,22.809798846385327
3990.254112719264,22.763538696418983
3992.1870966261613,22.762420626754086
3994.121155142136,22.740683652374805
3996.0534765457187,22.70833580437411
3997.987233304508,22.722625966703013
3999.9198142872083,22.680176764220157
4001.853476137837,22.74406513517257
4003.786196596974,22.653431324012395
4005.719665336803,22.698281124532976
4007.652461980449,22.647754690411467
4009.5863684942,22.658431362851992
4011.518513099604,22.609872766860427
4013.451055591482,22.625043869088593
4015.3844874252763,22.596136581675133
4017.319919259247,22.572681802475564
4019.25027874368,22.5798307814295
4021.185424902519,22.620758441029686
4023.115591463375,22.59004538110056
4025.052332400637,22.576668432274595
4026.983096546128,22.547385848219868
4028.9174471070687,22.59115889278882
4030.8515273751223,22.493517459235314
4032.7819386855804,22.483736010926897
4034.718005881631,22.429872316449725
4036.6496642384454,22.405068347075435
4038.582735458121,22.431879275804498
4040.516956764902,22.41445196589425
4042.4488744918535,22.367261545331367
4044.382524849309,22.42328119750008
4046.316572514936,22.38760671024402
4048.2473165314827,22.365225303942815
4050.1832002025185,22.408137347018744
